holiday,temp,rain,snow,weather,date,Time,traffic_volume
No Holiday,252.74,0.0,0.0,Clouds,03-02-2013,02:00:00,579
No Holiday,249.51,0.0,0.0,Clouds,03-02-2013,03:00:00,338
No Holiday,249.51,0.0,0.0,Clouds,03-02-2013,04:00:00,255
No Holiday,249.51,0.0,0.0,Clouds,03-02-2013,05:00:00,425
No Holiday,249.75,0.0,0.0,Clouds,03-02-2013,06:00:00,720
No Holiday,250.33,0.0,0.0,Clouds,03-02-2013,07:00:00,1080
No Holiday,250.33,0.0,0.0,Clouds,03-02-2013,08:00:00,1630
No Holiday,254.67,0.0,0.0,Clouds,03-02-2013,09:00:00,2428
No Holiday,254.67,0.0,0.0,Clouds,03-02-2013,10:00:00,3230
No Holiday,254.67,0.0,0.0,Clouds,03-02-2013,11:00:00,3555
No Holiday,257.31,0.0,0.0,Clouds,03-02-2013,12:00:00,3676
No Holiday,258.59,0.0,0.0,Clouds,03-02-2013,13:00:00,4072
No Holiday,258.59,0.0,0.0,Clouds,03-02-2013,14:00:00,4178
No Holiday,257.01,0.0,0.0,Clouds,03-02-2013,15:00:00,4148
No Holiday,257.01,0.0,0.0,Clouds,03-02-2013,16:00:00,4665
No Holiday,257.01,0.0,0.0,Clouds,03-02-2013,17:00:00,3536
No Holiday,271.15,0.0,0.0,Snow,03-02-2013,18:00:00,2196
No Holiday,258.9,0.0,0.0,Clouds,03-02-2013,20:00:00,1656
No Holiday,258.4,0.0,0.0,Clouds,03-02-2013,21:00:00,1566
No Holiday,258.4,0.0,0.0,Clouds,03-02-2013,22:00:00,2658
No Holiday,258.4,0.0,0.0,Clouds,03-02-2013,23:00:00,1068
No Holiday,257.16,0.0,0.0,Clouds,04-02-2013,00:00:00,522
No Holiday,257.16,0.0,0.0,Clouds,04-02-2013,01:00:00,285
No Holiday,255.52,0.0,0.0,Clouds,04-02-2013,02:00:00,265
No Holiday,253.88,0.0,0.0,Clouds,04-02-2013,03:00:00,352
No Holiday,253.88,0.0,0.0,Clouds,04-02-2013,04:00:00,742
No Holiday,253.88,0.0,0.0,Clouds,04-02-2013,05:00:00,2327
No Holiday,254.15,0.0,0.0,Clear,04-02-2013,06:00:00,4897
No Holiday,254.15,0.0,0.0,Clear,04-02-2013,07:00:00,5884
No Holiday,254.33,0.0,0.0,Clear,04-02-2013,08:00:00,4790
No Holiday,258.34,0.0,0.0,Clear,04-02-2013,09:00:00,5463
No Holiday,258.34,0.0,0.0,Clear,04-02-2013,10:00:00,4141
No Holiday,258.34,0.0,0.0,Clear,04-02-2013,11:00:00,4195
No Holiday,260.55,0.0,0.0,Clouds,04-02-2013,12:00:00,4506
No Holiday,261.93,0.0,0.0,Clouds,04-02-2013,13:00:00,4416
No Holiday,261.93,0.0,0.0,Clouds,04-02-2013,14:00:00,4882
No Holiday,261.23,0.0,0.0,Clouds,04-02-2013,15:00:00,5430
No Holiday,261.23,0.0,0.0,Clouds,04-02-2013,16:00:00,6316
No Holiday,261.23,0.0,0.0,Clouds,04-02-2013,17:00:00,6067
No Holiday,260.74,0.0,0.0,Clouds,04-02-2013,18:00:00,4454
No Holiday,260.74,0.0,0.0,Clouds,04-02-2013,19:00:00,2912
No Holiday,260.74,0.0,0.0,Clouds,04-02-2013,20:00:00,2519
No Holiday,259.93,0.0,0.0,Clouds,04-02-2013,21:00:00,2083
No Holiday,259.93,0.0,0.0,Clouds,04-02-2013,22:00:00,1396
No Holiday,259.93,0.0,0.0,Clouds,04-02-2013,23:00:00,909
No Holiday,258.13,0.0,0.0,Clouds,05-02-2013,01:00:00,326
No Holiday,259.24,0.0,0.0,Clouds,05-02-2013,02:00:00,243
No Holiday,255.78,0.0,0.0,Clouds,05-02-2013,03:00:00,326
No Holiday,255.78,0.0,0.0,Clouds,05-02-2013,04:00:00,747
No Holiday,255.78,0.0,0.0,Clouds,05-02-2013,05:00:00,2336
No Holiday,255.35,0.0,0.0,Clear,05-02-2013,06:00:00,4591
No Holiday,254.16,0.0,0.0,Clear,05-02-2013,07:00:00,5100
No Holiday,254.16,0.0,0.0,Clear,05-02-2013,08:00:00,5523
No Holiday,257.88,0.0,0.0,Clear,05-02-2013,09:00:00,5376
No Holiday,257.88,0.0,0.0,Clear,05-02-2013,10:00:00,4364
No Holiday,257.88,0.0,0.0,Clear,05-02-2013,11:00:00,4435
No Holiday,260.03,0.0,0.0,Clouds,05-02-2013,12:00:00,4680
No Holiday,261.27,0.0,0.0,Clouds,05-02-2013,13:00:00,4811
No Holiday,261.27,0.0,0.0,Clouds,05-02-2013,14:00:00,5064
No Holiday,259.72,0.0,0.0,Clouds,05-02-2013,16:00:00,6242
No Holiday,259.72,0.0,0.0,Clouds,05-02-2013,17:00:00,6235
No Holiday,261.72,0.0,0.0,Clouds,05-02-2013,18:00:00,4721
No Holiday,261.72,0.0,0.0,Clouds,05-02-2013,19:00:00,3200
No Holiday,261.72,0.0,0.0,Clouds,05-02-2013,20:00:00,2846
No Holiday,262.97,0.0,0.0,Clouds,05-02-2013,21:00:00,2372
No Holiday,262.97,0.0,0.0,Clouds,05-02-2013,22:00:00,1475
No Holiday,262.97,0.0,0.0,Clouds,05-02-2013,23:00:00,1013
No Holiday,263.19,0.0,0.0,Clouds,06-02-2013,00:00:00,526
No Holiday,266.48,0.0,0.0,Clouds,06-02-2013,01:00:00,294
No Holiday,267.12,0.0,0.0,Clouds,06-02-2013,02:00:00,271
No Holiday,267.12,0.0,0.0,Clouds,06-02-2013,03:00:00,315
No Holiday,268.0,0.0,0.0,Snow,06-02-2013,04:00:00,774
No Holiday,268.06,0.0,0.0,Snow,06-02-2013,05:00:00,2605
No Holiday,268.06,0.0,0.0,Mist,06-02-2013,05:00:00,2605
No Holiday,269.01,0.0,0.0,Mist,06-02-2013,07:00:00,6454
No Holiday,269.97,0.0,0.0,Mist,06-02-2013,08:00:00,6531
No Holiday,270.55,0.0,0.0,Clouds,06-02-2013,10:00:00,4039
No Holiday,270.54,0.0,0.0,Clouds,06-02-2013,11:00:00,4034
No Holiday,270.52,0.0,0.0,Clouds,06-02-2013,13:00:00,4544
No Holiday,270.38,0.0,0.0,Clouds,06-02-2013,14:00:00,4995
No Holiday,269.82,0.0,0.0,Clouds,06-02-2013,15:00:00,5597
No Holiday,269.34,0.0,0.0,Clouds,06-02-2013,16:00:00,6393
No Holiday,267.73,0.0,0.0,Clear,06-02-2013,17:00:00,6087
No Holiday,266.15,0.0,0.0,Clear,06-02-2013,19:00:00,3281
No Holiday,261.02,0.0,0.0,Clouds,06-02-2013,22:00:00,1768
No Holiday,261.02,0.0,0.0,Clouds,06-02-2013,23:00:00,3022
No Holiday,259.1,0.0,0.0,Clouds,07-02-2013,01:00:00,384
No Holiday,259.1,0.0,0.0,Clouds,07-02-2013,02:00:00,372
No Holiday,257.92,0.0,0.0,Clouds,07-02-2013,04:00:00,761
No Holiday,257.92,0.0,0.0,Clouds,07-02-2013,05:00:00,2546
No Holiday,263.02,0.0,0.0,Clouds,07-02-2013,07:00:00,6274
No Holiday,263.02,0.0,0.0,Clouds,07-02-2013,08:00:00,6076
No Holiday,266.41,0.0,0.0,Clouds,07-02-2013,10:00:00,4444
No Holiday,266.41,0.0,0.0,Clouds,07-02-2013,11:00:00,4829
No Holiday,267.53,0.0,0.0,Haze,07-02-2013,13:00:00,4995
No Holiday,268.4,0.0,0.0,Haze,07-02-2013,14:00:00,5323
No Holiday,268.68,0.0,0.0,Haze,07-02-2013,16:00:00,6497
No Holiday,268.17,0.0,0.0,Haze,07-02-2013,17:00:00,6050
No Holiday,268.03,0.0,0.0,Clouds,07-02-2013,18:00:00,4432
No Holiday,268.17,0.0,0.0,Clear,07-02-2013,19:00:00,3282
No Holiday,268.08,0.0,0.0,Haze,07-02-2013,20:00:00,3019
No Holiday,268.4,0.0,0.0,Haze,07-02-2013,21:00:00,3924
No Holiday,268.37,0.0,0.0,Haze,07-02-2013,22:00:00,3310
No Holiday,268.63,0.0,0.0,Haze,07-02-2013,23:00:00,1296
No Holiday,268.52,0.0,0.0,Mist,08-02-2013,01:00:00,414
No Holiday,268.52,0.0,0.0,Haze,08-02-2013,01:00:00,414
No Holiday,268.91,0.0,0.0,Mist,08-02-2013,02:00:00,324
No Holiday,268.91,0.0,0.0,Haze,08-02-2013,02:00:00,324
No Holiday,268.96,0.0,0.0,Mist,08-02-2013,03:00:00,339
No Holiday,268.96,0.0,0.0,Haze,08-02-2013,03:00:00,339
No Holiday,268.87,0.0,0.0,Mist,08-02-2013,04:00:00,735
No Holiday,268.87,0.0,0.0,Haze,08-02-2013,04:00:00,735
No Holiday,268.73,0.0,0.0,Mist,08-02-2013,05:00:00,2391
No Holiday,268.73,0.0,0.0,Haze,08-02-2013,05:00:00,2391
No Holiday,268.53,0.0,0.0,Mist,08-02-2013,07:00:00,6710
No Holiday,268.63,0.0,0.0,Mist,08-02-2013,08:00:00,5940
No Holiday,268.83,0.0,0.0,Mist,08-02-2013,09:00:00,5044
No Holiday,268.73,0.0,0.0,Mist,08-02-2013,10:00:00,4638
No Holiday,269.34,0.0,0.0,Haze,08-02-2013,11:00:00,4974
No Holiday,269.34,0.0,0.0,Mist,08-02-2013,11:00:00,4974
No Holiday,269.68,0.0,0.0,Mist,08-02-2013,13:00:00,5312
No Holiday,269.68,0.0,0.0,Haze,08-02-2013,13:00:00,5312
No Holiday,269.82,0.0,0.0,Haze,08-02-2013,14:00:00,5642
No Holiday,269.82,0.0,0.0,Mist,08-02-2013,14:00:00,5642
No Holiday,270.16,0.0,0.0,Clouds,08-02-2013,15:00:00,5858
No Holiday,270.25,0.0,0.0,Clouds,08-02-2013,16:00:00,6579
No Holiday,270.34,0.0,0.0,Clouds,08-02-2013,17:00:00,6095
No Holiday,270.21,0.0,0.0,Clouds,08-02-2013,18:00:00,4831
No Holiday,270.02,0.0,0.0,Clouds,08-02-2013,19:00:00,3621
No Holiday,269.89,0.0,0.0,Clouds,08-02-2013,20:00:00,2931
No Holiday,269.47,0.0,0.0,Clouds,08-02-2013,21:00:00,2861
No Holiday,269.59,0.0,0.0,Clouds,08-02-2013,22:00:00,3112
No Holiday,269.19,0.0,0.0,Clouds,08-02-2013,23:00:00,1856
No Holiday,268.93,0.0,0.0,Clouds,09-02-2013,01:00:00,721
No Holiday,269.11,0.0,0.0,Clouds,09-02-2013,02:00:00,525
No Holiday,268.49,0.0,0.0,Clouds,09-02-2013,04:00:00,426
No Holiday,267.43,0.0,0.0,Clouds,09-02-2013,05:00:00,730
No Holiday,266.74,0.0,0.0,Clouds,09-02-2013,07:00:00,1946
No Holiday,267.34,0.0,0.0,Haze,09-02-2013,08:00:00,3001
No Holiday,267.8,0.0,0.0,Clouds,09-02-2013,10:00:00,4170
No Holiday,268.37,0.0,0.0,Clear,09-02-2013,11:00:00,4383
No Holiday,269.27,0.0,0.0,Clear,09-02-2013,13:00:00,4799
No Holiday,269.57,0.0,0.0,Clear,09-02-2013,14:00:00,4710
No Holiday,269.21,0.0,0.0,Clear,09-02-2013,15:00:00,4621
No Holiday,269.13,0.0,0.0,Clear,09-02-2013,16:00:00,4880
No Holiday,268.41,0.0,0.0,Clear,09-02-2013,17:00:00,4374
No Holiday,267.65,0.0,0.0,Clouds,09-02-2013,18:00:00,3972
No Holiday,267.23,0.0,0.0,Clouds,09-02-2013,19:00:00,3334
No Holiday,267.49,0.0,0.0,Clouds,09-02-2013,20:00:00,2768
No Holiday,268.22,0.0,0.0,Clouds,09-02-2013,21:00:00,3169
No Holiday,268.03,0.0,0.0,Clouds,09-02-2013,22:00:00,4198
No Holiday,268.88,0.0,0.0,Clouds,09-02-2013,23:00:00,1997
No Holiday,269.24,0.0,0.0,Clouds,10-02-2013,00:00:00,1230
No Holiday,269.41,0.0,0.0,Clouds,10-02-2013,01:00:00,721
No Holiday,269.19,0.0,0.0,Clouds,10-02-2013,02:00:00,605
No Holiday,269.64,0.0,0.0,Clouds,10-02-2013,03:00:00,348
No Holiday,269.65,0.0,0.0,Clouds,10-02-2013,04:00:00,299
No Holiday,269.74,0.0,0.0,Clouds,10-02-2013,05:00:00,456
No Holiday,269.93,0.0,0.0,Haze,10-02-2013,07:00:00,901
No Holiday,270.21,0.0,0.0,Haze,10-02-2013,08:00:00,1426
No Holiday,270.21,0.0,0.0,Mist,10-02-2013,08:00:00,1426
No Holiday,270.4,0.0,0.0,Haze,10-02-2013,09:00:00,1965
No Holiday,270.73,0.0,0.0,Haze,10-02-2013,10:00:00,2146
No Holiday,271.14,0.0,0.0,Haze,10-02-2013,11:00:00,2177
No Holiday,271.94,0.0,0.0,Haze,10-02-2013,13:00:00,2059
No Holiday,272.32,0.0,0.0,Mist,10-02-2013,14:00:00,2212
No Holiday,272.32,0.0,0.0,Haze,10-02-2013,14:00:00,2212
No Holiday,272.6,0.0,0.0,Mist,10-02-2013,16:00:00,2460
No Holiday,272.6,0.0,0.0,Haze,10-02-2013,16:00:00,2460
No Holiday,272.46,0.0,0.0,Mist,10-02-2013,17:00:00,2230
No Holiday,272.46,0.0,0.0,Haze,10-02-2013,17:00:00,2230
No Holiday,271.98,0.0,0.0,Mist,10-02-2013,19:00:00,1539
No Holiday,271.83,0.0,0.0,Mist,10-02-2013,20:00:00,1330
No Holiday,271.6,0.0,0.0,Mist,10-02-2013,22:00:00,1021
No Holiday,271.37,0.0,0.0,Mist,10-02-2013,23:00:00,723
No Holiday,271.04,0.0,0.0,Haze,11-02-2013,01:00:00,252
No Holiday,271.04,0.0,0.0,Mist,11-02-2013,01:00:00,252
No Holiday,271.13,0.0,0.0,Mist,11-02-2013,02:00:00,265
No Holiday,271.13,0.0,0.0,Haze,11-02-2013,02:00:00,265
No Holiday,271.0,0.0,0.0,Snow,11-02-2013,04:00:00,807
No Holiday,271.0,0.0,0.0,Mist,11-02-2013,04:00:00,807
No Holiday,271.0,0.0,0.0,Haze,11-02-2013,04:00:00,807
No Holiday,270.86,0.0,0.0,Snow,11-02-2013,05:00:00,2419
No Holiday,270.86,0.0,0.0,Mist,11-02-2013,05:00:00,2419
No Holiday,270.86,0.0,0.0,Haze,11-02-2013,05:00:00,2419
No Holiday,270.82,0.0,0.0,Mist,11-02-2013,07:00:00,5325
No Holiday,270.82,0.0,0.0,Haze,11-02-2013,07:00:00,5325
No Holiday,270.82,0.0,0.0,Snow,11-02-2013,07:00:00,5325
No Holiday,270.82,0.0,0.0,Mist,11-02-2013,08:00:00,5032
No Holiday,270.82,0.0,0.0,Haze,11-02-2013,08:00:00,5032
No Holiday,270.82,0.0,0.0,Snow,11-02-2013,08:00:00,5032
No Holiday,271.57,0.0,0.0,Mist,11-02-2013,10:00:00,3866
No Holiday,271.57,0.0,0.0,Snow,11-02-2013,10:00:00,3866
No Holiday,271.57,0.0,0.0,Rain,11-02-2013,10:00:00,3866
No Holiday,271.57,0.0,0.0,Fog,11-02-2013,10:00:00,3866
No Holiday,271.57,0.0,0.0,Snow,11-02-2013,10:00:00,3866
No Holiday,272.0,0.0,0.0,Mist,11-02-2013,11:00:00,3959
No Holiday,272.0,0.0,0.0,Snow,11-02-2013,11:00:00,3959
No Holiday,272.0,0.0,0.0,Snow,11-02-2013,11:00:00,3959
No Holiday,272.0,0.0,0.0,Fog,11-02-2013,11:00:00,3959
No Holiday,272.54,0.0,0.0,Snow,11-02-2013,13:00:00,4200
No Holiday,272.54,0.0,0.0,Mist,11-02-2013,13:00:00,4200
No Holiday,272.54,0.0,0.0,Snow,11-02-2013,13:00:00,4200
No Holiday,272.54,0.0,0.0,Fog,11-02-2013,13:00:00,4200
No Holiday,272.91,0.0,0.0,Snow,11-02-2013,14:00:00,4723
No Holiday,272.91,0.0,0.0,Mist,11-02-2013,14:00:00,4723
No Holiday,272.91,0.0,0.0,Snow,11-02-2013,14:00:00,4723
No Holiday,273.32,0.0,0.0,Mist,11-02-2013,15:00:00,5177
No Holiday,273.32,0.0,0.0,Snow,11-02-2013,15:00:00,5177
No Holiday,273.41,0.0,0.0,Mist,11-02-2013,16:00:00,6202
No Holiday,273.41,0.0,0.0,Snow,11-02-2013,16:00:00,6202
No Holiday,273.41,0.0,0.0,Drizzle,11-02-2013,16:00:00,6202
No Holiday,273.59,0.0,0.0,Mist,11-02-2013,17:00:00,5789
No Holiday,273.59,0.0,0.0,Rain,11-02-2013,17:00:00,5789
No Holiday,273.59,0.0,0.0,Snow,11-02-2013,17:00:00,5789
No Holiday,273.46,0.0,0.0,Mist,11-02-2013,18:00:00,4095
No Holiday,273.46,0.0,0.0,Snow,11-02-2013,18:00:00,4095
No Holiday,273.47,0.0,0.0,Rain,11-02-2013,19:00:00,2782
No Holiday,273.47,0.0,0.0,Mist,11-02-2013,19:00:00,2782
No Holiday,273.47,0.0,0.0,Snow,11-02-2013,19:00:00,2782
No Holiday,273.14,0.0,0.0,Snow,11-02-2013,20:00:00,2452
No Holiday,273.14,0.0,0.0,Mist,11-02-2013,20:00:00,2452
No Holiday,272.7,0.0,0.0,Snow,11-02-2013,21:00:00,2060
No Holiday,272.7,0.0,0.0,Mist,11-02-2013,21:00:00,2060
No Holiday,272.61,0.0,0.0,Snow,11-02-2013,22:00:00,1407
No Holiday,272.61,0.0,0.0,Mist,11-02-2013,22:00:00,1407
No Holiday,271.94,0.0,0.0,Snow,11-02-2013,23:00:00,958
No Holiday,271.94,0.0,0.0,Mist,11-02-2013,23:00:00,958
No Holiday,271.76,0.0,0.0,Mist,12-02-2013,00:00:00,522
No Holiday,271.76,0.0,0.0,Snow,12-02-2013,00:00:00,522
No Holiday,271.7,0.0,0.0,Mist,12-02-2013,01:00:00,332
No Holiday,271.7,0.0,0.0,Snow,12-02-2013,01:00:00,332
No Holiday,271.51,0.0,0.0,Snow,12-02-2013,02:00:00,289
No Holiday,271.51,0.0,0.0,Mist,12-02-2013,02:00:00,289
No Holiday,271.37,0.0,0.0,Snow,12-02-2013,03:00:00,343
No Holiday,271.37,0.0,0.0,Mist,12-02-2013,03:00:00,343
No Holiday,270.92,0.0,0.0,Snow,12-02-2013,04:00:00,782
No Holiday,269.46,0.0,0.0,Snow,12-02-2013,07:00:00,6655
No Holiday,269.05,0.0,0.0,Snow,12-02-2013,08:00:00,6198
No Holiday,269.05,0.0,0.0,Mist,12-02-2013,08:00:00,6198
No Holiday,269.47,0.0,0.0,Clouds,12-02-2013,09:00:00,5011
No Holiday,269.6,0.0,0.0,Clouds,12-02-2013,10:00:00,4386
No Holiday,269.8,0.0,0.0,Clouds,12-02-2013,11:00:00,4614
No Holiday,270.13,0.0,0.0,Clouds,12-02-2013,12:00:00,4759
No Holiday,269.95,0.0,0.0,Clouds,12-02-2013,13:00:00,4834
No Holiday,269.8,0.0,0.0,Clouds,12-02-2013,14:00:00,5209
No Holiday,269.15,0.0,0.0,Clouds,12-02-2013,15:00:00,5716
No Holiday,269.03,0.0,0.0,Clouds,12-02-2013,16:00:00,6381
No Holiday,268.41,0.0,0.0,Clouds,12-02-2013,17:00:00,6079
No Holiday,268.54,0.0,0.0,Clouds,12-02-2013,18:00:00,4623
No Holiday,267.15,0.0,0.0,Clouds,12-02-2013,19:00:00,3205
No Holiday,267.15,0.0,0.0,Clouds,12-02-2013,21:00:00,2669
No Holiday,267.15,0.0,0.0,Clouds,12-02-2013,22:00:00,1622
No Holiday,263.47,0.0,0.0,Clear,13-02-2013,00:00:00,559
No Holiday,263.47,0.0,0.0,Clear,13-02-2013,01:00:00,333
No Holiday,263.47,0.0,0.0,Clear,13-02-2013,02:00:00,264
No Holiday,266.15,0.0,0.0,Snow,13-02-2013,04:00:00,771
No Holiday,263.66,0.0,0.0,Clear,13-02-2013,05:00:00,2611
No Holiday,266.15,0.0,0.0,Clouds,13-02-2013,06:00:00,5246
No Holiday,266.9,0.0,0.0,Clouds,13-02-2013,08:00:00,6544
No Holiday,269.13,0.0,0.0,Clouds,13-02-2013,10:00:00,4559
No Holiday,270.47,0.0,0.0,Clouds,13-02-2013,11:00:00,4782
No Holiday,273.11,0.0,0.0,Clouds,13-02-2013,13:00:00,5074
No Holiday,273.89,0.0,0.0,Clouds,13-02-2013,14:00:00,5313
No Holiday,274.06,0.0,0.0,Clear,13-02-2013,15:00:00,5875
No Holiday,273.5,0.0,0.0,Clear,13-02-2013,16:00:00,6759
No Holiday,272.41,0.0,0.0,Clouds,13-02-2013,17:00:00,6353
No Holiday,270.79,0.0,0.0,Clouds,13-02-2013,18:00:00,4704
No Holiday,269.95,0.0,0.0,Clouds,13-02-2013,19:00:00,3098
No Holiday,269.58,0.0,0.0,Clouds,13-02-2013,20:00:00,2896
No Holiday,269.01,0.0,0.0,Clouds,13-02-2013,21:00:00,2344
No Holiday,268.95,0.0,0.0,Clouds,13-02-2013,22:00:00,1663
No Holiday,268.49,0.0,0.0,Clouds,13-02-2013,23:00:00,967
No Holiday,268.26,0.0,0.0,Clouds,14-02-2013,00:00:00,567
No Holiday,267.49,0.0,0.0,Clouds,14-02-2013,01:00:00,375
No Holiday,267.22,0.0,0.0,Clouds,14-02-2013,02:00:00,278
No Holiday,266.82,0.0,0.0,Clouds,14-02-2013,04:00:00,749
No Holiday,266.62,0.0,0.0,Clouds,14-02-2013,05:00:00,2527
No Holiday,266.26,0.0,0.0,Clouds,14-02-2013,06:00:00,5016
No Holiday,266.57,0.0,0.0,Clouds,14-02-2013,07:00:00,5383
No Holiday,266.98,0.0,0.0,Mist,14-02-2013,08:00:00,5433
No Holiday,268.36,0.0,0.0,Clouds,14-02-2013,09:00:00,5493
No Holiday,269.61,0.0,0.0,Clouds,14-02-2013,10:00:00,4425
No Holiday,271.94,0.0,0.0,Clouds,14-02-2013,11:00:00,4818
No Holiday,274.06,0.0,0.0,Clouds,14-02-2013,12:00:00,5026
No Holiday,275.4,0.0,0.0,Clouds,14-02-2013,13:00:00,5015
No Holiday,276.03,0.0,0.0,Clouds,14-02-2013,14:00:00,5493
No Holiday,276.16,0.0,0.0,Clouds,14-02-2013,15:00:00,6011
No Holiday,275.7,0.0,0.0,Snow,14-02-2013,16:00:00,6943
No Holiday,274.97,0.0,0.0,Rain,14-02-2013,17:00:00,6098
No Holiday,274.97,0.0,0.0,Snow,14-02-2013,17:00:00,6098
No Holiday,274.25,0.0,0.0,Snow,14-02-2013,18:00:00,4528
No Holiday,274.01,0.0,0.0,Snow,14-02-2013,19:00:00,3330
No Holiday,274.01,0.0,0.0,Mist,14-02-2013,19:00:00,3330
No Holiday,274.01,0.0,0.0,Rain,14-02-2013,19:00:00,3330
No Holiday,273.77,0.0,0.0,Snow,14-02-2013,20:00:00,2909
No Holiday,273.77,0.0,0.0,Mist,14-02-2013,20:00:00,2909
No Holiday,273.77,0.0,0.0,Snow,14-02-2013,20:00:00,2909
No Holiday,273.4,0.0,0.0,Snow,14-02-2013,21:00:00,3005
No Holiday,273.4,0.0,0.0,Mist,14-02-2013,21:00:00,3005
No Holiday,273.45,0.0,0.0,Snow,14-02-2013,22:00:00,3814
No Holiday,273.45,0.0,0.0,Mist,14-02-2013,22:00:00,3814
No Holiday,273.45,0.0,0.0,Fog,14-02-2013,22:00:00,3814
No Holiday,273.45,0.0,0.0,Snow,14-02-2013,22:00:00,3814
No Holiday,273.35,0.0,0.0,Snow,14-02-2013,23:00:00,1613
No Holiday,273.35,0.0,0.0,Mist,14-02-2013,23:00:00,1613
No Holiday,273.35,0.0,0.0,Snow,14-02-2013,23:00:00,1613
No Holiday,273.35,0.0,0.0,Fog,14-02-2013,23:00:00,1613
No Holiday,273.44,0.0,0.0,Snow,15-02-2013,00:00:00,792
No Holiday,273.44,0.0,0.0,Mist,15-02-2013,00:00:00,792
No Holiday,273.2,0.0,0.0,Snow,15-02-2013,01:00:00,465
No Holiday,273.2,0.0,0.0,Mist,15-02-2013,01:00:00,465
No Holiday,272.5,0.0,0.0,Snow,15-02-2013,02:00:00,349
No Holiday,272.5,0.0,0.0,Mist,15-02-2013,02:00:00,349
No Holiday,271.71,0.0,0.0,Snow,15-02-2013,03:00:00,360
No Holiday,271.71,0.0,0.0,Mist,15-02-2013,03:00:00,360
No Holiday,271.0,0.0,0.0,Clouds,15-02-2013,04:00:00,732
No Holiday,270.08,0.0,0.0,Clouds,15-02-2013,05:00:00,2364
No Holiday,268.7,0.0,0.0,Clouds,15-02-2013,07:00:00,6660
No Holiday,268.93,0.0,0.0,Mist,15-02-2013,08:00:00,5744
No Holiday,270.47,0.0,0.0,Haze,15-02-2013,10:00:00,4742
No Holiday,270.8,0.0,0.0,Clouds,15-02-2013,11:00:00,5223
No Holiday,271.12,0.0,0.0,Clouds,15-02-2013,13:00:00,5463
No Holiday,271.08,0.0,0.0,Clouds,15-02-2013,14:00:00,5748
No Holiday,270.65,0.0,0.0,Clouds,15-02-2013,15:00:00,6129
No Holiday,270.05,0.0,0.0,Clouds,15-02-2013,16:00:00,6497
No Holiday,269.04,0.0,0.0,Clouds,15-02-2013,17:00:00,5915
No Holiday,268.03,0.0,0.0,Clouds,15-02-2013,18:00:00,4668
No Holiday,267.21,0.0,0.0,Clouds,15-02-2013,19:00:00,3900
No Holiday,266.1,0.0,0.0,Clouds,15-02-2013,20:00:00,3070
No Holiday,264.9,0.0,0.0,Clouds,15-02-2013,21:00:00,2755
No Holiday,264.38,0.0,0.0,Clouds,15-02-2013,22:00:00,2382
No Holiday,263.26,0.0,0.0,Clear,15-02-2013,23:00:00,2977
No Holiday,262.21,0.0,0.0,Clouds,16-02-2013,00:00:00,1494
No Holiday,261.41,0.0,0.0,Clouds,16-02-2013,01:00:00,757
No Holiday,260.89,0.0,0.0,Clouds,16-02-2013,02:00:00,567
No Holiday,260.32,0.0,0.0,Clouds,16-02-2013,03:00:00,341
No Holiday,259.52,0.0,0.0,Clouds,16-02-2013,04:00:00,402
No Holiday,258.97,0.0,0.0,Clouds,16-02-2013,05:00:00,689
No Holiday,257.91,0.0,0.0,Clouds,16-02-2013,07:00:00,1856
No Holiday,258.2,0.0,0.0,Clouds,16-02-2013,08:00:00,2807
No Holiday,259.75,0.0,0.0,Clouds,16-02-2013,09:00:00,3798
No Holiday,260.95,0.0,0.0,Clouds,16-02-2013,10:00:00,3963
No Holiday,262.16,0.0,0.0,Clouds,16-02-2013,11:00:00,4292
No Holiday,263.37,0.0,0.0,Clouds,16-02-2013,12:00:00,4673
No Holiday,264.17,0.0,0.0,Clouds,16-02-2013,13:00:00,4689
No Holiday,264.73,0.0,0.0,Clear,16-02-2013,14:00:00,4637
No Holiday,264.76,0.0,0.0,Clear,16-02-2013,15:00:00,4726
No Holiday,264.7,0.0,0.0,Clear,16-02-2013,16:00:00,4880
No Holiday,264.08,0.0,0.0,Clear,16-02-2013,17:00:00,4436
No Holiday,262.08,0.0,0.0,Clear,16-02-2013,18:00:00,4072
No Holiday,261.76,0.0,0.0,Clear,16-02-2013,19:00:00,3560
No Holiday,260.74,0.0,0.0,Clear,16-02-2013,20:00:00,2990
No Holiday,259.9,0.0,0.0,Clear,16-02-2013,21:00:00,3045
No Holiday,258.89,0.0,0.0,Clear,16-02-2013,22:00:00,2642
No Holiday,258.1,0.0,0.0,Clear,16-02-2013,23:00:00,1785
No Holiday,256.54,0.0,0.0,Clear,17-02-2013,01:00:00,740
No Holiday,256.66,0.0,0.0,Mist,17-02-2013,02:00:00,613
No Holiday,256.84,0.0,0.0,Snow,17-02-2013,04:00:00,268
No Holiday,256.71,0.0,0.0,Snow,17-02-2013,05:00:00,426
No Holiday,256.8,0.0,0.0,Mist,17-02-2013,07:00:00,962
No Holiday,256.8,0.0,0.0,Snow,17-02-2013,07:00:00,962
No Holiday,257.14,0.0,0.0,Mist,17-02-2013,08:00:00,1647
No Holiday,257.14,0.0,0.0,Fog,17-02-2013,08:00:00,1647
No Holiday,257.14,0.0,0.0,Snow,17-02-2013,08:00:00,1647
